time (day)	h (ft)
15.42708334	1.440103
15.43055557	1.43931
15.43402779	1.429375
15.43750001	1.43524
15.44097223	1.433604
15.44444446	1.429662
15.44791668	1.429204
15.4513889	1.429003
15.45486112	1.428294
15.45833334	1.425473
15.46180557	1.424345
15.46527779	1.42103
15.46875001	1.418667
15.47222223	1.416198
15.47569446	1.413817
15.47916668	1.412006
15.4826389	1.412239
15.48611112	1.412278
15.48958334	1.408564
15.49305557	1.407329
15.49652779	1.407766
15.50000001	1.406898
15.50347223	1.402689
15.50694446	1.403926
15.51041668	1.400781
15.5138889	1.399713
15.51736112	1.398679
15.52083334	1.395866
15.52430557	1.393968
15.52777779	1.393277
15.53125001	1.388528
15.53472223	1.386578
15.53819446	1.389722
15.54166668	1.38726
15.5451389	1.384274
15.54861112	1.380477
15.55208334	1.384831
15.55555557	1.383816
15.55902779	1.382302
15.56250001	1.377425
15.56597223	1.376478
15.56944446	1.37237
15.57291668	1.374144
15.5763889	1.372964
15.57986112	1.369511
15.58333334	1.369759
15.58680557	1.370757
15.59027779	1.367997
15.59375001	1.366566
15.59722223	1.362565
15.60069446	1.360675
15.60416668	1.359536
15.6076389	1.361913
15.61111112	1.359617
15.61458334	1.35225
15.61805557	1.354073
15.62152779	1.352726
15.62500001	1.346926
15.62847223	1.351819
15.63194446	1.348765
15.63541668	1.345708
15.6388889	1.344501
15.64236112	1.343073
15.64583334	1.337788
15.64930557	1.339047
15.65277779	1.337153
15.65625001	1.337523
15.65972223	1.336178
15.66319446	1.333059
15.66666668	1.331983
15.6701389	1.331915
15.67361112	1.331363
15.67708334	1.326717
15.68055557	1.32454
15.68402779	1.322591
15.68750001	1.319368
15.69097223	1.323153
15.69444446	1.317801
15.69791668	1.318272
15.7013889	1.318888
15.70486112	1.313945
15.70833334	1.311545
15.71180557	1.31006
15.71527779	1.30932
15.71875001	1.311845
15.72222223	1.305979
15.72569446	1.303485
15.72916668	1.306082
15.7326389	1.302511
15.73611112	1.302096
15.73958334	1.300942
15.74305557	1.297602
15.74652779	1.298039
15.75000001	1.293864
15.75347223	1.289091
15.75694446	1.293965
15.76041668	1.290834
15.7638889	1.287953
15.76736112	1.288552
15.77083334	1.286221
15.77430557	1.280586
15.77777779	1.283093
15.78125001	1.283483
15.78472223	1.28001
15.78819446	1.280586
15.79166668	1.275266
15.7951389	1.273666
15.79861112	1.271681
15.80208334	1.269442
15.80555557	1.268413
15.80902779	1.266784
15.81250001	1.266372
15.81597223	1.268321
15.81944446	1.261435
15.82291668	1.264841
15.8263889	1.2616
15.82986112	1.26152
15.83333334	1.255223
15.83680557	1.256312
15.84027779	1.257742
15.84375001	1.251924
15.84722223	1.251896
15.85069446	1.251167
15.85416668	1.251582
15.8576389	1.246694
15.86111112	1.249102
15.86458334	1.247018
15.86805557	1.247206
15.87152779	1.232304
15.87500001	1.253533
15.87847223	1.238672
15.88194446	1.246011
15.88541668	1.223945
15.8888889	1.234187
15.89236112	1.234188
15.89583334	1.230151
15.89930557	1.225803
15.90277779	1.227207
15.90625001	1.241064
15.90972223	1.228015
15.91319446	1.224569
15.91666668	1.225027
15.9201389	1.22385
15.92361112	1.221527
15.92708334	1.207538
15.93055557	1.207931
15.93402779	1.212841
15.93750001	1.205963
15.94097223	1.215636
15.94444446	1.19782
15.94791668	1.204549
15.9513889	1.208842
15.95486112	1.209263
15.95833334	1.190799
15.96180557	1.198171
15.96527779	1.192334
15.96875001	1.189588
15.97222223	1.208413
15.97569446	1.21345
15.97916668	1.189871
15.9826389	1.172888
15.98611112	1.186635
15.98958334	1.203158
15.99305557	1.179798
15.99652779	1.180707
16.00000001	1.174596
16.00347223	1.190623
16.00694446	1.174189
16.01041668	1.173206
16.0138889	1.203128
16.01736112	1.179491
16.02083334	1.168826
16.02430557	1.16688
16.02777779	1.162792
16.03125001	1.150524
16.03472223	1.191093
16.03819446	1.179483
16.04166668	1.150536
16.0451389	1.160424
16.04861112	1.163974
16.05208334	1.168963
16.05555557	1.161368
16.05902779	1.145866
16.06250001	1.170679
16.06597223	1.153669
16.06944446	1.162115
16.07291668	1.15955
16.0763889	1.144762
16.07986112	1.135345
16.08333334	1.150572
16.08680557	1.151757
16.09027779	1.148837
16.09375001	1.148472
16.09722223	1.128745
16.10069446	1.130672
16.10416668	1.140915
16.1076389	1.150015
16.11111112	1.120918
16.11458334	1.121732
16.11805557	1.128405
16.12152779	1.12769
16.12500001	1.130779
16.12847223	1.13439
16.13194446	1.118492
16.13541668	1.12707
16.1388889	1.117241
16.14236112	1.114229
16.14583334	1.120834
16.14930557	1.114565
16.15277779	1.123689
16.15625001	1.112221
16.15972223	1.112046
16.16319446	1.112581
16.16666668	1.106447
16.1701389	1.100398
16.17361112	1.104998
16.17708334	1.099828
16.18055557	1.097451
16.18402779	1.10588
16.18750001	1.100944
16.19097223	1.099991
16.19444446	1.095352
16.19791668	1.097495
16.2013889	1.090099
16.20486112	1.087817
16.20833334	1.083797
16.21180557	1.096687
16.21527779	1.088511
16.21875001	1.081507
16.22222223	1.078842
16.22569446	1.078894
16.22916668	1.088984
16.2326389	1.077243
16.23611112	1.071022
16.23958334	1.080479
16.24305557	1.08258
16.24652779	1.068727
16.25000001	1.073285
16.25347223	1.071361
16.25694446	1.067029
16.26041668	1.069248
16.2638889	1.059424
16.26736112	1.06062
16.27083334	1.066221
16.27430557	1.063734
16.27777779	1.062724
16.28125001	1.054312
16.28472223	1.051247
16.28819446	1.058664
16.29166668	1.055781
16.2951389	1.049121
16.29861112	1.055666
16.30208334	1.051061
16.30555557	1.04422
16.30902779	1.044818
16.31250001	1.042979
16.31597223	1.040164
16.31944446	1.03908
16.32291668	1.035034
16.3263889	1.040597
16.32986112	1.031065
16.33333334	1.035141
16.33680557	1.034509
16.34027779	1.027915
16.34375001	1.032693
16.34722223	1.025894
16.35069446	1.030847
16.35416668	1.026905
16.3576389	1.021476
16.36111112	1.025324
16.36458334	1.01754
16.36805557	1.021271
16.37152779	1.018005
16.37500001	1.01083
16.37847223	1.014363
16.38194446	1.007028
16.38541668	1.016588
16.3888889	1.006978
16.39236112	1.009745
16.39583334	1.003995
16.39930557	1.005764
16.40277779	1.00709
16.40625001	1.004081
16.40972223	0.9964142
16.41319446	0.9949993
16.41666668	0.9906942
16.4201389	0.9976787
16.42361112	0.9975179
16.42708334	1.001095
16.43055557	0.9963484
16.43402779	0.9869034
16.43750001	0.9920803
16.44097223	0.9863725
16.44444446	0.9803106
16.44791668	0.9865164
16.4513889	0.983457
16.45486112	0.9841732
16.45833334	0.9784122
16.46180557	0.9803222
16.46527779	0.9730162
16.46875001	0.9715673
16.47222223	0.9756575
16.47569446	0.9742447
16.47916668	0.967634
16.4826389	0.9642099
16.48611112	0.9686114
16.48958334	0.9628876
16.49305557	0.9660317
16.49652779	0.9585441
16.50000001	0.9687683
16.50347223	0.9593663
16.50694446	0.9549906
16.51041668	0.9594761
16.5138889	0.9491231
16.51736112	0.9539633
16.52083334	0.9579501
16.52430557	0.9579977
16.52777779	0.9496898
16.53125001	0.9518245
16.53472223	0.9495345
16.53819446	0.9495884
16.54166668	0.9387828
16.5451389	0.9385812
16.54861112	0.9453527
16.55208334	0.938815
16.55555557	0.93324
16.55902779	0.9373267
16.56250001	0.9361068
16.56597223	0.9373156
16.56944446	0.9348645
16.57291668	0.9315302
16.5763889	0.9317247
16.57986112	0.9281319
16.58333334	0.9261232
16.58680557	0.9269919
16.59027779	0.9273838
16.59375001	0.9212979
16.59722223	0.9187892
16.60069446	0.9222056
16.60416668	0.9134096
16.6076389	0.9165574
16.61111112	0.9133213
16.61458334	0.9149832
16.61805557	0.9173292
16.62152779	0.9097056
16.62500001	0.9122387
16.62847223	0.9096954
16.63194446	0.9093554
16.63541668	0.9068952
16.6388889	0.9069297
16.64236112	0.9041166
16.64583334	0.9041876
16.64930557	0.9028568
16.65277779	0.9030393
16.65625001	0.8956131
16.65972223	0.8972348
16.66319446	0.8973209
16.66666668	0.8942349
16.6701389	0.8911427
16.67361112	0.890994
16.67708334	0.8894607
16.68055557	0.8848295
16.68402779	0.8853866
16.68750001	0.8888278
16.69097223	0.8840353
16.69444446	0.8820374
16.69791668	0.8809226
16.7013889	0.8809516
16.70486112	0.8780646
16.70833334	0.8778307
16.71180557	0.8746227
16.71527779	0.8748077
16.71875001	0.8722341
16.72222223	0.8703789
16.72569446	0.8715242
16.72916668	0.8706349
16.7326389	0.8658903
16.73611112	0.8666732
16.73958334	0.8642999
16.74305557	0.865786
16.74652779	0.8578365
16.75000001	0.8618419
16.75347223	0.859054
16.75694446	0.8591619
16.76041668	0.8563998
16.7638889	0.8533475
16.76736112	0.8538261
16.77083334	0.8509539
16.77430557	0.8517408
16.77777779	0.8494267
16.78125001	0.8481721
16.78472223	0.8500317
16.78819446	0.8426997
16.79166668	0.8490417
16.7951389	0.8355525
16.79861112	0.8345418
16.80208334	0.8370964
16.80555557	0.8417888
16.80902779	0.8407653
16.81250001	0.8421059
16.81597223	0.8362643
16.81944446	0.8348531
16.82291668	0.8366569
16.8263889	0.8391479
16.82986112	0.832596
16.83333334	0.8251898
16.83680557	0.8243405
16.84027779	0.8348123
16.84375001	0.8254458
16.84722223	0.8200198
16.85069446	0.8167859
16.85416668	0.8143571
16.8576389	0.8275413
16.86111112	0.8168914
16.86458334	0.8182191
16.86805557	0.8167565
16.87152779	0.8245345
16.87500001	0.8154771
16.87847223	0.8107585
16.88194446	0.810821
16.88541668	0.8060555
16.8888889	0.8087806
16.89236112	0.8119985
16.89583334	0.8103547
16.89930557	0.8005126
16.90277779	0.7978292
16.90625001	0.8016036
16.90972223	0.7943665
16.91319446	0.7963767
16.91666668	0.8033146
16.9201389	0.7928986
16.92361112	0.7997047
16.92708334	0.7925394
16.93055557	0.7902865
16.93402779	0.7812575
16.93750001	0.7884849
16.94097223	0.7794223
16.94444446	0.7889088
16.94791668	0.7793062
16.9513889	0.7945864
16.95486112	0.7745085
16.95833334	0.7839923
16.96180557	0.7732091
16.96527779	0.7729036
16.96875001	0.7718455
16.97222223	0.7747775
16.97569446	0.7741157
16.97916668	0.7756068
16.9826389	0.775132
16.98611112	0.7788889
16.98958334	0.7694029
16.99305557	0.7624751
16.99652779	0.7623637
17.00000001	0.7789147
17.00347223	0.7804006
17.00694446	0.7620653
17.01041668	0.7599099
17.0138889	0.7527117
17.01736112	0.7594587
17.02083334	0.7734563
17.02430557	0.7605633
17.02777779	0.7575024
17.03125001	0.7657911
17.03472223	0.7453937
17.03819446	0.7561997
17.04166668	0.7498543
17.0451389	0.7269673
17.04861112	0.747945
17.05208334	0.732513
17.05555557	0.7389756
17.05902779	0.7483724
17.06250001	0.7449372
17.06597223	0.7404612
17.06944446	0.7420356
17.07291668	0.7335092
17.0763889	0.7379814
17.07986112	0.7336664
17.08333334	0.7339014
17.08680557	0.7383122
17.09027779	0.7293534
17.09375001	0.7295494
17.09722223	0.7255233
17.10069446	0.7326804
17.10416668	0.7237369
17.1076389	0.7229626
17.11111112	0.7260209
17.11458334	0.7239326
17.11805557	0.7207951
17.12152779	0.7201267
17.12500001	0.7160662
17.12847223	0.7181279
17.13194446	0.7156206
17.13541668	0.7130533
17.1388889	0.7059626
17.14236112	0.7084074
17.14583334	0.7131824
17.14930557	0.7015691
17.15277779	0.7024347
17.15625001	0.7020518
17.15972223	0.7028154
17.16319446	0.700923
17.16666668	0.6965172
17.1701389	0.6962823
17.17361112	0.6977241
17.17708334	0.6933457
17.18055557	0.6963418
17.18402779	0.6940677
17.18750001	0.6936245
17.19097223	0.6893494
17.19444446	0.6866062
17.19791668	0.686801
17.2013889	0.6873537
17.20486112	0.6870604
17.20833334	0.687234
17.21180557	0.6810514
17.21527779	0.682337
17.21875001	0.6842041
17.22222223	0.6797153
17.22569446	0.6789669
17.22916668	0.6747621
17.2326389	0.6793971
17.23611112	0.6728092
17.23958334	0.6729686
17.24305557	0.6690254
17.24652779	0.6669172
17.25000001	0.6684113
17.25347223	0.6679469
17.25694446	0.6620051
17.26041668	0.6685109
17.2638889	0.6654931
17.26736112	0.6596402
17.27083334	0.6617404
17.27430557	0.6584103
17.27777779	0.6577294
17.28125001	0.6545398
17.28472223	0.6547217
17.28819446	0.656671
17.29166668	0.6547126
17.2951389	0.6531764
17.29861112	0.6529092
17.30208334	0.6473023
17.30555557	0.6445424
17.30902779	0.6456965
17.31250001	0.6459101
17.31597223	0.643554
17.31944446	0.6395428
17.32291668	0.6419798
17.3263889	0.6382114
17.32986112	0.6374137
17.33333334	0.6364652
17.33680557	0.6291729
17.34027779	0.6333708
17.34375001	0.6322513
17.34722223	0.6314309
17.35069446	0.6301104
17.35416668	0.6282189
17.3576389	0.6301435
17.36111112	0.6250205
17.36458334	0.6222936
17.36805557	0.6261353
17.37152779	0.6200321
17.37500001	0.6238749
17.37847223	0.619295
17.38194446	0.6168566
17.38541668	0.6167762
17.3888889	0.6196612
17.39236112	0.6155869
17.39583334	0.6120551
17.39930557	0.6120216
17.40277779	0.6091408
17.40625001	0.6050646
17.40972223	0.60849
17.41319446	0.608427
17.41666668	0.6021252
17.4201389	0.6049041
17.42361112	0.6046258
17.42708334	0.6032997
17.43055557	0.601502
17.43402779	0.5988987
17.43750001	0.5946342
17.44097223	0.5943025
17.44444446	0.5955046
17.44791668	0.5891378
17.4513889	0.5888237
17.45486112	0.5916844
17.45833334	0.5917546
17.46180557	0.5895842
17.46527779	0.5887632
17.46875001	0.5874177
17.47222223	0.5846608
17.47569446	0.5804511
17.47916668	0.5809199
17.4826389	0.5825948
17.48611112	0.5831995
17.48958334	0.577351
17.49305557	0.5718507
17.49652779	0.5764608
17.50000001	0.5700202
17.50347223	0.5767493
17.50694446	0.5726676
17.51041668	0.5715941
17.5138889	0.5688226
17.51736112	0.5654194
17.52083334	0.5636678
17.52430557	0.5666274
17.52777779	0.5657513
17.53125001	0.563976
17.53472223	0.5586499
17.53819446	0.5604456
17.54166668	0.5591927
17.5451389	0.5546051
17.54861112	0.5521281
17.55208334	0.5564507
17.55555557	0.5559885
17.55902779	0.5486151
17.56250001	0.5466347
17.56597223	0.5488089
17.56944446	0.5431139
17.57291668	0.5498978
17.5763889	0.5466817
17.57986112	0.5452204
17.58333334	0.5418466
17.58680557	0.5449609
17.59027779	0.5432281
17.59375001	0.5387562
17.59722223	0.5372894
17.60069446	0.5333927
17.60416668	0.5351446
17.6076389	0.5363915
17.61111112	0.5280641
17.61458334	0.5308369
17.61805557	0.5304863
17.62152779	0.5366062
17.62500001	0.5276418
17.62847223	0.5295741
17.63194446	0.5283704
17.63541668	0.5279396
17.6388889	0.5224993
17.64236112	0.5209464
17.64583334	0.518811
17.64930557	0.5265083
17.65277779	0.5159354
17.65625001	0.5156379
17.65972223	0.5088288
17.66319446	0.5155534
17.66666668	0.5135393
17.6701389	0.5126544
17.67361112	0.512693
17.67708334	0.5094671
17.68055557	0.5075837
17.68402779	0.5057222
17.68750001	0.5050019
17.69097223	0.5023843
17.69444446	0.5038938
17.69791668	0.5012181
17.7013889	0.5047313
17.70486112	0.4990543
17.70833334	0.4980505
17.71180557	0.4928301
17.71527779	0.495966
17.71875001	0.495397
17.72222223	0.4936341
17.72569446	0.4967232
17.72916668	0.4891087
17.7326389	0.4885296
17.73611112	0.4862469
17.73958334	0.4849392
17.74305557	0.487011
17.74652779	0.4857779
17.75000001	0.4812638
17.75347223	0.4816846
17.75694446	0.4821008
17.76041668	0.4762193
17.7638889	0.4793838
17.76736112	0.4730252
17.77083334	0.4795682
17.77430557	0.4732771
17.77777779	0.4735031
17.78125001	0.4709871
17.78472223	0.4687079
17.78819446	0.4699141
17.79166668	0.4691145
17.7951389	0.4664712
17.79861112	0.4633612
17.80208334	0.4623023
17.80555557	0.4648979
17.80902779	0.4640628
17.81250001	0.4591031
17.81597223	0.4562864
17.81944446	0.4551125
17.82291668	0.4583423
17.8263889	0.4546011
17.82986112	0.4475302
17.83333334	0.4581334
17.83680557	0.4506757
17.84027779	0.4492103
17.84375001	0.4517156
17.84722223	0.4446841
17.85069446	0.4464944
17.85416668	0.4418292
17.8576389	0.4403662
17.86111112	0.4420342
17.86458334	0.4407274
17.86805557	0.4270829
17.87152779	0.4292444
17.87500001	0.4437576
17.87847223	0.4401827
17.88194446	0.4280382
17.88541668	0.4343113
17.8888889	0.4280994
17.89236112	0.4322928
17.89583334	0.4306262
17.89930557	0.4326203
17.90277779	0.419914
17.90625001	0.4121574
17.90972223	0.4225154
17.91319446	0.4362251
17.91666668	0.4295326
17.9201389	0.4274437
17.92361112	0.426836
17.92708334	0.4155507
17.93055557	0.4186828
17.93402779	0.4279003
17.93750001	0.4297913
17.94097223	0.4156049
17.94444446	0.4108148
17.94791668	0.4150112
17.9513889	0.4064559
17.95486112	0.4079717
17.95833334	0.4207551
17.96180557	0.4124902
17.96527779	0.4073626
17.96875001	0.4027524
17.97222223	0.4077152
17.97569446	0.3946889
17.97916668	0.3955317
17.9826389	0.4055635
17.98611112	0.4116824
17.98958334	0.3863254
17.99305557	0.3895371
17.99652779	0.3864675
18.00000001	0.3911701
18.00347223	0.3911938
18.00694446	0.3899783
18.01041668	0.3873144
18.0138889	0.3882882
18.01736112	0.3916215
18.02083334	0.3745593
18.02430557	0.3820194
18.02777779	0.3778483
18.03125001	0.3850874
18.03472223	0.3840307
18.03819446	0.3821064
18.04166668	0.3794252
18.0451389	0.3958194
18.04861112	0.393308
18.05208334	0.3851749
18.05555557	0.3646858
18.05902779	0.3665404
18.06250001	0.3690113
18.06597223	0.3643552
18.06944446	0.3661127
18.07291668	0.367541
18.0763889	0.3756234
18.07986112	0.3697788
18.08333334	0.3584462
18.08680557	0.3576127
18.09027779	0.3529009
18.09375001	0.3493989
18.09722223	0.3515258
18.10069446	0.3552838
18.10416668	0.3549004
18.1076389	0.3589331
18.11111112	0.3541266
18.11458334	0.3593256
18.11805557	0.3540022
18.12152779	0.3473486
18.12500001	0.3469773
18.12847223	0.3429602
18.13194446	0.3414805
18.13541668	0.3452531
18.1388889	0.350503
18.14236112	0.3372973
18.14583334	0.348558
18.14930557	0.346713
18.15277779	0.3353163
18.15625001	0.3376496
18.15972223	0.3338046
18.16319446	0.3346843
18.16666668	0.3354699
18.1701389	0.3328657
18.17361112	0.3355758
18.17708334	0.329143
18.18055557	0.3290001
18.18402779	0.3288537
18.18750001	0.3268873
18.19097223	0.3262008
18.19444446	0.321082
18.19791668	0.3207434
18.2013889	0.3229906
18.20486112	0.320674
18.20833334	0.318109
18.21180557	0.3160939
18.21527779	0.3147509
18.21875001	0.3128655
18.22222223	0.311689
18.22569446	0.3097675
18.22916668	0.3096409
18.2326389	0.3100009
18.23611112	0.3076142
18.23958334	0.3056462
18.24305557	0.3056974
18.24652779	0.3013746
18.25000001	0.3010597
18.25347223	0.3025006
18.25694446	0.3031653
18.26041668	0.2991285
18.2638889	0.2983796
18.26736112	0.2944633
18.27083334	0.2935421
18.27430557	0.2906418
18.27777779	0.2940306
18.28125001	0.2875154
18.28472223	0.2895682
18.28819446	0.2889407
18.29166668	0.2895495
18.2951389	0.2873974
18.29861112	0.2814098
18.30208334	0.2815565
18.30555557	0.2821406
18.30902779	0.2789659
18.31250001	0.2795566
18.31597223	0.2782059
18.31944446	0.2724967
18.32291668	0.2756967
18.3263889	0.271688
18.32986112	0.2722313
18.33333334	0.271993
18.33680557	0.2727593
18.34027779	0.2695798
18.34375001	0.2691122
18.34722223	0.2622527
18.35069446	0.2675284
18.35416668	0.2649121
18.3576389	0.265221
18.36111112	0.2599389
18.36458334	0.2572062
18.36805557	0.2548746
18.37152779	0.2573155
18.37500001	0.2515061
18.37847223	0.2525008
18.38194446	0.2536087
18.38541668	0.2508036
18.3888889	0.254917
18.39236112	0.25525
18.39583334	0.2504546
18.39930557	0.2439199
18.40277779	0.2424209
18.40625001	0.2487568
18.40972223	0.2423424
18.41319446	0.2420669
18.41666668	0.2350053
18.4201389	0.238231
18.42361112	0.2344535
18.42708334	0.2358003
18.43055557	0.2315515
18.43402779	0.2348644
18.43750001	0.2302366
18.44097223	0.2262535
18.44444446	0.2303539
18.44791668	0.2317607
18.4513889	0.2317123
18.45486112	0.2249455
18.45833334	0.2211044
18.46180557	0.2266884
18.46527779	0.2205208
18.46875001	0.2198242
18.47222223	0.2198426
18.47569446	0.2191377
18.47916668	0.2165091
18.4826389	0.216426
18.48611112	0.2147766
18.48958334	0.2132892
18.49305557	0.2113231
18.49652779	0.2110462
18.50000001	0.2107621
